2026-01-18 21:00:37,instances/r1000.5.col.txt,randomizado,2,0.2,50,,3112384020,0.374181,88
2026-01-18 21:00:37,instances/r1000.5.col.txt,randomizado,2,0.2,50,,3487257420,0.374387,88
2026-01-18 21:02:34,instances/flat1000_76_0.col.txt,randomizado,2,0.3,50,,271507432,0.285039,67
2026-01-18 21:02:34,instances/flat1000_76_0.col.txt,randomizado,2,0.3,50,,557729332,0.289857,67
2026-01-18 21:02:35,instances/flat1000_76_0.col.txt,randomizado,2,0.3,50,,848116132,0.292426,67
2026-01-18 21:02:35,instances/flat1000_76_0.col.txt,randomizado,2,0.3,50,,1141031432,0.300607,67
2026-01-18 21:02:35,instances/flat1000_76_0.col.txt,randomizado,2,0.3,50,,1442287032,0.296858,67
2026-01-18 21:02:36,instances/flat1000_76_0.col.txt,randomizado,2,0.3,50,,1739704332,0.284022,67
2026-01-18 21:02:36,instances/flat1000_76_0.col.txt,randomizado,2,0.3,50,,2024183732,0.281318,66
2026-01-18 21:02:36,instances/flat1000_76_0.col.txt,randomizado,2,0.3,50,,2306472332,0.281858,67
2026-01-18 21:02:36,instances/flat1000_76_0.col.txt,randomizado,2,0.3,50,,2588971332,0.287736,67
2026-01-18 21:02:37,instances/flat1000_76_0.col.txt,randomizado,2,0.3,50,,2877161632,0.28127,67
2026-01-18 21:02:39,instances/latin_square.col.txt,randomizado,2,0.3,50,,975794436,0.306358,97
2026-01-18 21:02:39,instances/latin_square.col.txt,randomizado,2,0.3,50,,1283211436,0.318831,97
2026-01-18 21:02:40,instances/latin_square.col.txt,randomizado,2,0.3,50,,1602572136,0.319018,97
2026-01-18 21:02:40,instances/latin_square.col.txt,randomizado,2,0.3,50,,1922198536,0.316065,96
2026-01-18 21:02:40,instances/latin_square.col.txt,randomizado,2,0.3,50,,2238707036,0.307304,98
2026-01-18 21:02:41,instances/latin_square.col.txt,randomizado,2,0.3,50,,2546631436,0.313904,98
2026-01-18 21:02:41,instances/latin_square.col.txt,randomizado,2,0.3,50,,2861323936,0.309866,98
2026-01-18 21:02:41,instances/latin_square.col.txt,randomizado,2,0.3,50,,3171839536,0.306535,98
2026-01-18 21:02:42,instances/latin_square.col.txt,randomizado,2,0.3,50,,3479269936,0.310075,98
2026-01-18 21:02:42,instances/latin_square.col.txt,randomizado,2,0.3,50,,3789945536,0.315299,98
2026-01-18 21:02:43,instances/le450_25c.col.txt,randomizado,2,0.3,50,,636880440,0.0395512,14
2026-01-18 21:02:43,instances/le450_25c.col.txt,randomizado,2,0.3,50,,677849340,0.0400156,14
2026-01-18 21:02:43,instances/le450_25c.col.txt,randomizado,2,0.3,50,,718685040,0.0395676,14
2026-01-18 21:02:43,instances/le450_25c.col.txt,randomizado,2,0.3,50,,759267440,0.0410191,14
2026-01-18 21:02:43,instances/le450_25c.col.txt,randomizado,2,0.3,50,,800968440,0.0404346,14
2026-01-18 21:02:43,instances/le450_25c.col.txt,randomizado,2,0.3,50,,841833240,0.0408516,14
2026-01-18 21:02:43,instances/le450_25c.col.txt,randomizado,2,0.3,50,,883203840,0.0580053,14
2026-01-18 21:02:43,instances/le450_25c.col.txt,randomizado,2,0.3,50,,941825840,0.0401233,14
2026-01-18 21:02:43,instances/le450_25c.col.txt,randomizado,2,0.3,50,,982533840,0.0403481,14
2026-01-18 21:02:43,instances/le450_25c.col.txt,randomizado,2,0.3,50,,1023487040,0.0431696,14
2026-01-18 21:02:46,instances/le450_25c.col.txt,randomizado,2,0.3,50,,3471674940,0.0391276,14
2026-01-18 21:02:46,instances/le450_25c.col.txt,randomizado,2,0.3,50,,3512321540,0.0398204,14
2026-01-18 21:02:46,instances/le450_25c.col.txt,randomizado,2,0.3,50,,3553133040,0.0399495,14
2026-01-18 21:02:46,instances/le450_25c.col.txt,randomizado,2,0.3,50,,3593604340,0.0398522,14
2026-01-18 21:02:46,instances/le450_25c.col.txt,randomizado,2,0.3,50,,3633970040,0.0392352,14
2026-01-18 21:02:46,instances/le450_25c.col.txt,randomizado,2,0.3,50,,3673773940,0.039325,14
2026-01-18 21:02:46,instances/le450_25c.col.txt,randomizado,2,0.3,50,,3713839840,0.0395257,14
2026-01-18 21:02:46,instances/le450_25c.col.txt,randomizado,2,0.3,50,,3753925040,0.038937,14
2026-01-18 21:02:46,instances/le450_25c.col.txt,randomizado,2,0.3,50,,3793378440,0.0389676,14
2026-01-18 21:02:46,instances/le450_25c.col.txt,randomizado,2,0.3,50,,3832976240,0.0392835,14
2026-01-18 21:02:49,instances/le450_25d.col.txt,randomizado,2,0.3,50,,3018331644,0.0400135,14
2026-01-18 21:02:49,instances/le450_25d.col.txt,randomizado,2,0.3,50,,3059484744,0.0453537,14
2026-01-18 21:02:50,instances/le450_25d.col.txt,randomizado,2,0.3,50,,3105496144,0.0434897,14
2026-01-18 21:02:50,instances/le450_25d.col.txt,randomizado,2,0.3,50,,3149433944,0.0441258,14
2026-01-18 21:02:50,instances/le450_25d.col.txt,randomizado,2,0.3,50,,3194148344,0.0397562,14
2026-01-18 21:02:50,instances/le450_25d.col.txt,randomizado,2,0.3,50,,3234315044,0.0415324,14
2026-01-18 21:02:50,instances/le450_25d.col.txt,randomizado,2,0.3,50,,3276293144,0.043993,14
2026-01-18 21:02:50,instances/le450_25d.col.txt,randomizado,2,0.3,50,,3320683044,0.0416514,14
2026-01-18 21:02:50,instances/le450_25d.col.txt,randomizado,2,0.3,50,,3362906444,0.0386628,14
2026-01-18 21:02:50,instances/le450_25d.col.txt,randomizado,2,0.3,50,,3402278244,0.0413401,14
2026-01-18 21:02:53,instances/r250.5.col.txt,randomizado,2,0.3,50,,2546049548,0.0183711,24
2026-01-18 21:02:53,instances/r250.5.col.txt,randomizado,2,0.3,50,,2565476948,0.0178655,24
2026-01-18 21:02:53,instances/r250.5.col.txt,randomizado,2,0.3,50,,2583760548,0.0174002,24
2026-01-18 21:02:53,instances/r250.5.col.txt,randomizado,2,0.3,50,,2601749848,0.017751,24
2026-01-18 21:02:53,instances/r250.5.col.txt,randomizado,2,0.3,50,,2620163348,0.0171542,24
2026-01-18 21:02:53,instances/r250.5.col.txt,randomizado,2,0.3,50,,2637870848,0.0173458,24
2026-01-18 21:02:53,instances/r250.5.col.txt,randomizado,2,0.3,50,,2655890348,0.0175882,24
2026-01-18 21:02:53,instances/r250.5.col.txt,randomizado,2,0.3,50,,2674026148,0.017425,24
2026-01-18 21:02:53,instances/r250.5.col.txt,randomizado,2,0.3,50,,2691956148,0.0182001,24
2026-01-18 21:02:53,instances/r250.5.col.txt,randomizado,2,0.3,50,,2710597248,0.0180758,24
2026-01-18 21:02:57,instances/r1000.1c.col.txt,randomizado,2,0.3,50,,1962103352,0.403747,89
2026-01-18 21:02:58,instances/r1000.1c.col.txt,randomizado,2,0.3,50,,2366978052,0.414666,88
2026-01-18 21:02:58,instances/r1000.1c.col.txt,randomizado,2,0.3,50,,2782227552,0.407059,89
2026-01-18 21:02:59,instances/r1000.1c.col.txt,randomizado,2,0.3,50,,3189896352,0.406216,87
2026-01-18 21:02:59,instances/r1000.1c.col.txt,randomizado,2,0.3,50,,3596786152,0.399841,89
2026-01-18 21:02:59,instances/r1000.1c.col.txt,randomizado,2,0.3,50,,3997075552,0.402464,88
2026-01-18 21:03:00,instances/r1000.1c.col.txt,randomizado,2,0.3,50,,105097656,0.405851,89
2026-01-18 21:03:00,instances/r1000.1c.col.txt,randomizado,2,0.3,50,,511478756,0.40623,88
2026-01-18 21:03:01,instances/r1000.1c.col.txt,randomizado,2,0.3,50,,918172956,0.403261,89
